EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-09-2010
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://eca.knmi.nl

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : maximum temperature in 0.1 &#176;C
30-34 Q_TX : Quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 100479) of ISRAEL, JERUSALEM CENTRAL (STAID: 132)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TX, Q_TX
   479,100479,19980422,  154,    0
   479,100479,19980423,  167,    0
   479,100479,19980424,  212,    0
   479,100479,19980425,  209,    0
   479,100479,19980426,  203,    0
   479,100479,19980427,  159,    0
   479,100479,19980428,  197,    0
   479,100479,19980429,  230,    0
   479,100479,19980430,  219,    0
   479,100479,19980501,  257,    0
   479,100479,19980502,  291,    0
   479,100479,19980503,  318,    0
   479,100479,19980504,  351,    0
   479,100479,19980505,  333,    0
   479,100479,19980506,  340,    0
   479,100479,19980507,  299,    0
   479,100479,19980508,  328,    0
   479,100479,19980509,  294,    0
   479,100479,19980510,  238,    0
   479,100479,19980511,  218,    0
   479,100479,19980512,  207,    0
   479,100479,19980513,  187,    0
   479,100479,19980514,  188,    0
   479,100479,19980515,  169,    0
   479,100479,19980516,  233,    0
   479,100479,19980517,  310,    0
   479,100479,19980518,  323,    0
   479,100479,19980519,  196,    0
   479,100479,19980520,  246,    0
   479,100479,19980521,  195,    0
   479,100479,19980522,  216,    0
   479,100479,19980523,  212,    0
   479,100479,19980524,  259,    0
   479,100479,19980525,  253,    0
   479,100479,19980526,  329,    0
   479,100479,19980527,  282,    0
   479,100479,19980528,  261,    0
   479,100479,19980529,  231,    0
   479,100479,19980530,  242,    0
   479,100479,19980531,  219,    0
   479,100479,19980601,  231,    0
   479,100479,19980602,  230,    0
   479,100479,19980603,  258,    0
   479,100479,19980604,  267,    0
   479,100479,19980605,  262,    0
   479,100479,19980606,  255,    0
   479,100479,19980607,  282,    0
   479,100479,19980608,  259,    0
   479,100479,19980609,  245,    0
   479,100479,19980610,  261,    0
   479,100479,19980611,  295,    0
   479,100479,19980612,  304,    0
   479,100479,19980613,  326,    0
   479,100479,19980614,  332,    0
   479,100479,19980615,  280,    0
   479,100479,19980616,  315,    0
   479,100479,19980617,  331,    0
   479,100479,19980618,  289,    0
   479,100479,19980619,  280,    0
   479,100479,19980620,  293,    0
   479,100479,19980621,  258,    0
   479,100479,19980622,  231,    0
   479,100479,19980623,  257,    0
   479,100479,19980624,  294,    0
   479,100479,19980625,  292,    0
   479,100479,19980626,  292,    0
   479,100479,19980627,  302,    0
   479,100479,19980628,  293,    0
   479,100479,19980629,  296,    0
   479,100479,19980630,  294,    0
   479,100479,19980701,  291,    0
   479,100479,19980702,  298,    0
   479,100479,19980703,-9999,    9
   479,100479,19980704,-9999,    9
   479,100479,19980705,  342,    0
   479,100479,19980706,  261,    0
   479,100479,19980707,  256,    0
   479,100479,19980708,  272,    0
   479,100479,19980709,  299,    0
   479,100479,19980710,  309,    0
   479,100479,19980711,  281,    0
   479,100479,19980712,  271,    0
   479,100479,19980713,  282,    0
   479,100479,19980714,  310,    0
   479,100479,19980715,  326,    0
   479,100479,19980716,  312,    0
   479,100479,19980717,  296,    0
   479,100479,19980718,  288,    0
   479,100479,19980719,  331,    0
   479,100479,19980720,  311,    0
   479,100479,19980721,  298,    0
   479,100479,19980722,  302,    0
   479,100479,19980723,  308,    0
   479,100479,19980724,  317,    0
   479,100479,19980725,  316,    0
   479,100479,19980726,  296,    0
   479,100479,19980727,  306,    0
   479,100479,19980728,  304,    0
   479,100479,19980729,  324,    0
   479,100479,19980730,  323,    0
   479,100479,19980731,  320,    0
   479,100479,19980801,  325,    0
   479,100479,19980802,  333,    0
   479,100479,19980803,  322,    0
   479,100479,19980804,  317,    0
   479,100479,19980805,  330,    0
   479,100479,19980806,  334,    0
   479,100479,19980807,  325,    0
   479,100479,19980808,  347,    0
   479,100479,19980809,  384,    0
   479,100479,19980810,  319,    0
   479,100479,19980811,  315,    0
   479,100479,19980812,  316,    0
   479,100479,19980813,  331,    0
   479,100479,19980814,  308,    0
   479,100479,19980815,  299,    0
   479,100479,19980816,  299,    0
   479,100479,19980817,  325,    0
   479,100479,19980818,  323,    0
   479,100479,19980819,  313,    0
   479,100479,19980820,  314,    0
   479,100479,19980821,  310,    0
   479,100479,19980822,  307,    0
   479,100479,19980823,  302,    0
   479,100479,19980824,  313,    0
   479,100479,19980825,  312,    0
   479,100479,19980826,  310,    0
   479,100479,19980827,  299,    0
   479,100479,19980828,  302,    0
   479,100479,19980829,  339,    0
   479,100479,19980830,  345,    0
   479,100479,19980831,  338,    0
   479,100479,19980901,  324,    0
   479,100479,19980902,  308,    0
   479,100479,19980903,  286,    0
   479,100479,19980904,  275,    0
   479,100479,19980905,  271,    0
   479,100479,19980906,  300,    0
   479,100479,19980907,  326,    0
   479,100479,19980908,  352,    0
   479,100479,19980909,  369,    0
   479,100479,19980910,  343,    0
   479,100479,19980911,  305,    0
   479,100479,19980912,  318,    0
   479,100479,19980913,  273,    0
   479,100479,19980914,  304,    0
   479,100479,19980915,  334,    0
   479,100479,19980916,  342,    0
   479,100479,19980917,  292,    0
   479,100479,19980918,  280,    0
   479,100479,19980919,  259,    0
   479,100479,19980920,  252,    0
   479,100479,19980921,  257,    0
   479,100479,19980922,  244,    0
   479,100479,19980923,  237,    0
   479,100479,19980924,  237,    0
   479,100479,19980925,  254,    0
   479,100479,19980926,  282,    0
   479,100479,19980927,  264,    0
   479,100479,19980928,  284,    0
   479,100479,19980929,  298,    0
   479,100479,19980930,  296,    0
   479,100479,19981001,  259,    0
   479,100479,19981002,  281,    0
   479,100479,19981003,  272,    0
   479,100479,19981004,  279,    0
   479,100479,19981005,  299,    0
   479,100479,19981006,  261,    0
   479,100479,19981007,  249,    0
   479,100479,19981008,  274,    0
   479,100479,19981009,  297,    0
   479,100479,19981010,  288,    0
   479,100479,19981011,  288,    0
   479,100479,19981012,  314,    0
   479,100479,19981013,  333,    0
   479,100479,19981014,  335,    0
   479,100479,19981015,  313,    0
   479,100479,19981016,  229,    0
   479,100479,19981017,  223,    0
   479,100479,19981018,  217,    0
   479,100479,19981019,  230,    0
   479,100479,19981020,  268,    0
   479,100479,19981021,  285,    0
   479,100479,19981022,  275,    0
   479,100479,19981023,  289,    0
   479,100479,19981024,  295,    0
   479,100479,19981025,  240,    0
   479,100479,19981026,  235,    0
   479,100479,19981027,  247,    0
   479,100479,19981028,  259,    0
   479,100479,19981029,  187,    0
   479,100479,19981030,  207,    0
   479,100479,19981031,  238,    0
   479,100479,19981101,  211,    0
   479,100479,19981102,  223,    0
   479,100479,19981103,  233,    0
   479,100479,19981104,  259,    0
   479,100479,19981105,  256,    0
   479,100479,19981106,  279,    0
   479,100479,19981107,  284,    0
   479,100479,19981108,  238,    0
   479,100479,19981109,  234,    0
   479,100479,19981110,  208,    0
   479,100479,19981111,  171,    0
   479,100479,19981112,  219,    0
   479,100479,19981113,  237,    0
   479,100479,19981114,  187,    0
   479,100479,19981115,  192,    0
   479,100479,19981116,  198,    0
   479,100479,19981117,  234,    0
   479,100479,19981118,  208,    0
   479,100479,19981119,  200,    0
   479,100479,19981120,  225,    0
   479,100479,19981121,  236,    0
   479,100479,19981122,  241,    0
